chemID	pval	/Users/m221138/RA_project/data/filled_qc_data/MLR.clp.fac.ready.ignor.norm.qc.fillna.l.tsv	/Users/m221138/RA_project/data/filled_qc_data/MLR.clp.fac.ready.ignor.norm.qc.fillna.r.tsv
LPE[FA20:1]	0.110033235162482	0.0302529411764706	0.0305949152542373
HCER[FA18:0]	error	0.0688117647058824	0.0732576271186441
PC[FA14:0]	0.22691401155096	13.9982176470588	17.0461186440678
SM[FA22:1]	0.558439546338033	32.4187235294118	34.139806779661
TAG[FA16:1]	0.00965545031731196	130.879129411765	139.545213559322
TAG[FA18:1]	0.410332781547283	1058.28321176471	1134.68457118644
DAG[FA14:0]	0.13267739621102	1.05664705882353	1.3528186440678
PC[FA20:2]	0.984125446562909	7.85261764705882	8.67586779661017
LPC[FA20:1]	error	0.310017647058824	0.319793220338983
CE[FA24:1]	0.437831671970497	0.485647058823529	0.451357627118644
CE[FA24:0]	0.373575656725945	0.269947058823529	0.258506779661017
LCER[FA18:0]	0.716080154698318	0.131911764705882	0.138442372881356
CE[FA18:3]	0.168142756358373	39.5293588235294	48.5819644067797
LCER[FA22:1]	error	0.0623470588235294	0.0675559322033898
TAG[FA14:0]	error	67.5088235294118	87.6627457627119
PE[FA18:2]	error	20.0852117647059	23.8218711864407
LPC[FA16:0]	0.695900751549751	71.1601882352941	74.6544457627119
LPC[FA17:0]	0.402356477441559	0.665952941176471	0.695689830508475
SM[FA24:0]	0.934178471911225	26.2764352941176	27.8537288135593
TAG[FA20:4]	0.0118453987269203	55.7679117647059	54.8755525423729
DAG[FA20:3]	0.845506148964175	0.495488235294118	0.492383050847458
LPC[FA22:6]	0.930240875503289	0.400920588235294	0.361476271186441
MAG[FA15:0]	error	0.118776470588235	0.133445762711864
CER[FA18:0]	0.433363749337591	0.114617647058824	0.108493220338983
LCER[FA18:1]	0.23775531583607	0.248341176470588	0.266513559322034
PI[FA18:1]	0.390252816150357	6.93272941176471	7.92180677966102
FFA[FA24:0]	0.511321777334428	3.35974117647059	3.38406779661017
SM[FA14:0]	0.967204198523596	16.0456823529412	18.5405576271186
CE[FA18:2]	0.102275196858335	1244.94536470588	1385.21618644068
FFA[FA20:5]	error	8.64130588235294	8.7516
LPE[FA20:4]	0.61578354450826	0.405994117647059	0.396945762711864
CE[FA17:0]	0.176841168109464	5.99645882352941	7.02249491525424
CE[FA18:4]	0.456402745833572	0.736347058823529	1.02622542372881
HCER[FA24:0]	0.570456002528101	0.673070588235294	0.762340677966102
PC[FA22:5]	0.8829701907771	26.1739352941176	28.0701152542373
CER[FA22:1]	0.859815535031173	0.0445176470588235	0.0467423728813559
PC[FA20:4]	0.739943770839589	362.933741176471	346.223806779661
HCER[FA22:1]	0.758539082603225	0.0489470588235294	0.0551983050847458
CER[FA20:0]	0.307790066978064	0.101435294117647	0.107345762711864
TAG[FA17:0]	0.427652145423088	13.6427764705882	15.5802694915254
Total[FA20:5]	0.274318864118979	73.2096705882353	85.8723355932203
FFA[FA22:1]	0.413119283568821	12.2386	11.9522271186441
MAG[FA18:2]	0.740039630881356	0.101258823529412	0.11278813559322
HCER[FA22:0]	0.955204794876701	0.469629411764706	0.559427118644068
MAG[FA18:1]	0.899974593436994	0.161223529411765	0.175445762711864
MAG[FA18:3]	0.528733204486326	0.0878294117647059	0.0937966101694915
TAG[FA20:1]	0.296906278110092	8.8167	9.77054915254237
FFA[FA20:0]	0.327583941398996	11.1832470588235	11.6998237288136
SM[FA18:0]	0.45091375651517	31.1978823529412	31.6708983050847
TAG[FA22:6]	0.309813745178644	28.0347764705882	26.0902745762712
Total[FA24:0]	0.857561276673697	32.6474352941176	34.5792254237288
FFA[FA18:1]	0.336045493252203	125.715105882353	119.440074576271
CE[FA14:1]	0.313646874530548	0.785405882352941	1.10856440677966
DCER[FA22:0]	error	0.1386	0.157072881355932
TAG[FA20:5]	0.968030491230225	10.4784882352941	12.9845915254237
LCER[FA16:0]	0.788331583114057	3.21068823529412	3.51067118644068
PE[FA20:4]	0.466874460098275	72.8882529411765	68.6508627118644
Total[FA12:0]	0.0726714587651208	22.6380705882353	41.8426237288136
FFA[FA20:4]	0.294805476855544	5.49374705882353	5.25124406779661
LPC[FA20:4]	0.420341670207799	2.73192352941176	2.43090677966102
CE[FA15:0]	0.0954953090285111	5.37398823529412	6.79306949152542
FFA[FA20:3]	0.460858914079684	2.1748	2.18997288135593
LCER[FA24:0]	0.257792949872358	0.162494117647059	0.195483050847458
LPC[FA18:0]	0.989481418228184	25.9845647058824	26.9666355932203
PC[FA20:5]	5.28714554950086e-05	24.7502058823529	29.7186813559322
Total[FA16:0]	0.635062871783857	3026.26411764706	3230.13644067797
CE[FA14:0]	error	18.7189	23.5306813559322
SM[FA20:0]	0.0890155576479896	39.1041882352941	46.7519016949153
DAG[FA20:2]	0.574802166711396	0.228905882352941	0.223528813559322
FFA[FA24:1]	0.361151607988605	6.20042352941176	6.08465762711864
DAG[FA22:5]	0.486152121669444	0.322	0.313745762711864
CE[FA12:0]	0.283115541483703	0.655405882352941	0.872537288135593
LPE[FA16:0]	0.256469429804806	0.829588235294118	0.89851186440678
PC[FA16:1]	0.988765997058025	27.2814529411765	30.2380491525424
DAG[FA16:1]	0.802352370568457	2.5153	2.68027627118644
FFA[FA22:4]	0.802919014970562	3.19146470588235	3.5072593220339
FFA[FA18:4]	0.683236380741355	3.105	3.09834915254237
Total[FA26:0]	0.602848668311079	0.460464705882353	0.490840677966102
Total[FA20:4]	0.711100481519668	753.618194117647	719.866894915254
LPC[FA15:0]	0.359144959758878	0.172676470588235	0.197710169491525
Total[FA17:0]	0.944746234546596	105.563717647059	138.516840677966
Total[FA22:0]	0.128011028568374	57.3958352941176	64.7776542372881
MAG[FA16:1]	0.44711091386882	0.0517	0.0511754237288136
CE[FA20:1]	0.351620511845808	2.06234117647059	2.25676440677966
CE[FA22:2]	error	0.192341176470588	0.180084745762712
LPE[FA20:3]	0.49737306415623	0.135452941176471	0.156554237288136
FFA[FA14:0]	0.56234390068823	34.5577117647059	35.2963525423729
LPE[FA22:6]	0.60367959218063	0.219388235294118	0.209357627118644
Total[FA22:1]	0.836091295357614	45.9440352941176	47.5003949152542
TAG[FA22:5]	error	13.4928941176471	13.5596745762712
CE[FA22:6]	error	13.2452882352941	12.9400813559322
CER[FA16:0]	error	0.385888235294118	0.41306779661017
PC[FA18:1]	0.40995524802775	350.220317647059	376.792866101695
DAG[FA16:0]	0.433174696696339	7.87579411764706	9.32383728813559
DAG[FA20:5]	0.987571834040302	0.422029411764706	0.544559322033898
PC[FA20:0]	0.330613173039321	6.76421176470588	7.50303728813559
TAG[FA22:1]	0.747867300481912	0.720011764705882	0.80776779661017
TAG[FA12:0]	0.0562689732047456	11.2285823529412	28.4290542372881
PC[FA16:0]	0.772386838622785	1053.35177647059	1135.54551186441
DAG[FA22:4]	0.92038319382699	0.0855	0.0917152542372881
FFA[FA20:2]	0.790448126058175	1.99716470588235	11.2511813559322
Total[FA22:6]	0.348686300865696	152.155023529412	145.555403389831
TAG[FA20:3]	error	18.3788411764706	18.7801677966102
PE[FA18:0]	error	88.9360411764706	88.702513559322
LCER[FA20:0]	error	0.0623764705882353	0.0691593220338983
FFA[FA18:2]	0.431043310294731	69.6970470588235	74.0601271186441
CE[FA16:0]	0.935982992591348	309.389570588235	335.906942372881
SM[FA18:1]	0.397027094233849	10.9221176470588	10.4003423728814
PC[FA22:4]	0.463899265108105	8.24814705882353	9.01684745762712
DAG[FA18:0]	0.373299797765394	2.23547647058824	2.54091186440678
LCER[FA20:1]	0.467831299596918	0.0326588235294118	0.0369050847457627
Total[FA24:1]	error	67.8463882352941	66.9339711864407
LPC[FA20:0]	0.349323993364074	0.375964705882353	0.380691525423729
MAG[FA16:0]	0.786182077964514	0.656811764705882	0.645220338983051
LPE[FA18:1]	0.00480869692671523	0.603664705882353	0.67425593220339
LPC[FA18:2]	error	7.80244117647059	8.52389661016949
TAG[FA20:0]	0.230891043538791	5.11708823529412	5.93513220338983
HCER[FA20:0]	0.991593812429733	0.0903823529411765	0.104576271186441
PE[FA18:1]	error	34.5561823529412	34.7020169491525
CE[FA20:0]	0.274502289115152	0.811505882352941	0.857972881355932
CE[FA22:0]	error	0.718964705882353	0.77826779661017
PC[FA18:3]	0.0687252748246479	8.70096470588235	11.7335271186441
LPE[FA18:2]	error	0.383058823529412	0.515252542372881
Total[FA22:4]	0.444598203338391	25.0289058823529	26.865513559322
SM[FA22:0]	7.50300583824503e-249	48.9254	56.128013559322
TAG[FA14:1]	0.0531759597054183	6.79282352941176	7.99632033898305
FFA[FA18:0]	9.50589594744825e-38	464.859411764706	459.623749152542
Total[FA14:0]	1.58898307858361e-283	152.086594117647	183.676437288136
DAG[FA22:6]	0.307908022025656	0.448635294117647	0.421625423728814
Total[FA20:3]	0.83120533172452	141.700170588235	149.684333898305
Total[FA22:2]	0.934808710446545	2.06009411764706	2.11816440677966
FFA[FA20:1]	0.823398659088007	3.12342352941176	6.71556610169492
LPE[FA18:0]	0.568094882560782	1.08354117647059	1.14136949152542
SM[FA26:0]	0.45652112847991	0.278952941176471	0.317598305084746
DCER[FA26:0]	0.970572809475097	0.141485294117647	0.127025423728814
PC[FA20:3]	0.889510980951039	84.785	90.6257983050847
FFA[FA17:0]	0.964344936736179	77.7936588235294	106.969227118644
DCER[FA20:0]	0.841994557828297	0.0545647058823529	0.0597254237288136
DAG[FA20:4]	0.763133811536339	1.42894117647059	1.37360508474576
LPC[FA16:1]	error	0.970017647058824	1.02059661016949
LPC[FA20:2]	0.280517350688065	0.361629411764706	0.386850847457627
FFA[FA16:0]	0.353601082777161	638.072341176471	633.312620338983
LPE[FA22:4]	0.476052281992969	0.0515588235294118	0.0568627118644068
PC[FA18:2]	5.81481105098825e-13	703.963888235294	816.87509661017
PE[FA20:5]	0.877610296396391	6.4759	6.94140847457627
DAG[FA18:3]	error	0.564535294117647	0.673752542372881
DCER[FA16:0]	error	0.0824411764705882	0.0890542372881356
PE[FA16:1]	error	0.362847058823529	0.494038983050847
PE[FA22:6]	0.837099108089096	30.336	28.4471593220339
PC[FA17:0]	0.800493629134069	7.33925882352941	8.16966949152542
Total[FA18:3]	0.150880787991049	113.009852941176	139.322172881356
CE[FA20:2]	error	1.74348823529412	1.90993220338983
Total[FA14:1]	0.109734023412263	11.0963411764706	13.1290694915254
Total[FA26:1]	0.979708156186061	0.579735294117647	0.592874576271186
FFA[FA22:0]	error	6.15085294117647	6.00792372881356
LPE[FA22:5]	0.36777161820604	0.136494117647059	0.151779661016949
FFA[FA15:0]	0.359449147890662	15.6775882352941	13.0048254237288
PI[FA16:0]	0.560640401944068	6.01257647058824	7.16763220338983
CE[FA22:4]	0.734782107242362	0.455876470588235	0.491816949152542
DCER[FA24:0]	0.36237190117179	0.192011764705882	0.216686440677966
FFA[FA22:2]	error	1.85906470588235	1.92953728813559
Total[FA18:4]	error	3.84748235294118	4.14951525423729
PI[FA20:2]	0.646367109303585	0.197288235294118	0.228337288135593
CE[FA18:1]	0.586545622401526	469.405341176471	502.847808474576
FFA[FA14:1]	error	3.11261176470588	3.58281355932203
FFA[FA12:0]	1.11662553385601e-05	9.47616470588235	10.8302728813559
SM[FA24:1]	error	59.6593352941176	58.806413559322
TAG[FA20:2]	0.528724846524214	7.98410588235294	8.53546949152542
LPC[FA22:5]	0.488203522092051	0.326338235294118	0.336515254237288
PC[FA15:0]	0.253666039778874	2.43181764705882	3.08250677966102
Total[FA20:2]	0.631451738926889	20.4970647058824	31.3905305084746
TAG[FA15:0]	0.107345046759934	9.9278	12.1859220338983
PI[FA16:1]	0.465759695653173	0.448538235294118	0.496909322033898
Total[FA15:0]	0.795617058135423	33.9252941176471	35.8048169491525
DCER[FA22:1]	0.528221884983397	0.153805882352941	0.161213559322034
CER[FA24:0]	error	1.71373529411765	1.90453728813559
Total[FA18:1]	0.410203687664716	2091.07705882353	2223.06194915254
PI[FA20:3]	error	2.68211176470588	3.02849830508475
LCER[FA14:0]	0.402993509964121	0.129347058823529	0.160537288135593
LCER[FA22:0]	0.343967736602177	0.199694117647059	0.236242372881356
LPC[FA18:1]	0.0737582668917412	11.5620352941176	11.6623050847458
FFA[FA22:6]	0.416436623935456	4.72650588235294	4.75382203389831
PI[FA18:2]	0.13903989977586	7.57452352941176	9.21895254237288
PC[FA18:0]	0.55938527043079	346.921058823529	374.413137288136
DAG[FA14:1]	error	0.275217647058824	0.240232203389831
SM[FA20:1]	0.613874280100728	8.08794117647059	8.29540847457627
CE[FA18:0]	0.759518649516424	33.7942529411765	35.9571559322034
DAG[FA15:0]	0.51430420640246	0.218941176470588	0.398125423728814
CE[FA20:4]	0.507149878828141	226.824582352941	215.998633898305
DCER[FA24:1]	0.603909258555206	0.151758823529412	0.162520338983051
LCER[FA24:1]	0.331871502843093	0.276482352941176	0.328801694915254
PC[FA22:6]	0.380299850005345	74.3857235294118	72.0772186440678
HCER[FA24:1]	error	0.460111764705882	0.488013559322034
Total[FA22:5]	0.873956508323807	57.5337352941176	59.5912288135593
PE[FA20:3]	0.367574403666043	4.13075294117647	4.41564576271186
SM[FA16:0]	2.57740056972355e-17	164.170641176471	171.858742372881
CER[FA22:0]	error	0.631641176470588	0.712574576271186
HCER[FA16:0]	0.720085099957813	0.597052941176471	0.657738983050847
Total[FA18:2]	0.110963479432941	2642.24117647059	2987.64320338983
CE[FA20:3]	error	27.1089823529412	28.1873677966102
Total[FA20:0]	1.10877113172327e-263	63.8150176470588	73.634320338983
PC[FA20:1]	0.866154283560013	1.23070588235294	1.34537457627119
TAG[FA22:4]	0.901447975416907	4.28601176470588	4.18562542372881
DAG[FA20:1]	0.156470924032502	0.0971352941176471	0.104896610169492
CE[FA20:5]	0.000372051092908187	22.3443470588235	26.789886440678
FFA[FA16:1]	0.470790808124871	17.3138941176471	17.2020389830508
PE[FA16:0]	0.0577454803751612	40.078	40.2506186440678
CER[FA24:1]	0.55228132281919	0.612629411764706	0.607359322033898
FFA[FA22:5]	0.853479606178651	4.49609411764706	4.50979661016949
TAG[FA18:3]	0.00380118336856105	63.7701882352941	77.7603610169491
PC[FA12:0]	0.946393155399101	0.914770588235294	1.07873389830508
Total[FA16:1]	0.805402240660116	260.666035294118	283.114572881356
PI[FA20:4]	0.659871735437674	25.1291882352941	24.6541
SM[FA26:1]	0.799140235992936	0.542947058823529	0.550320338983051
TAG[FA18:2]	0.468966633696628	573.707682352941	654.270084745763
LPC[FA20:3]	0.326029066115484	1.80164117647059	1.7999813559322
DAG[FA20:0]	0.284405090418567	0.116820588235294	0.118537288135593
Total[FA18:0]	2.1237919906848e-10	1156.7143	1205.43256779661
DAG[FA12:0]	error	0.338858823529412	0.579996610169492
DAG[FA18:2]	0.751322169316697	13.9807529411765	15.0289271186441
TAG[FA18:0]	0.328551796421713	128.623870588235	150.6383
DAG[FA18:1]	0.680195269903584	22.4382352941176	23.4628
CE[FA16:1]	0.82876389654015	80.7615529411765	91.3492271186441
CE[FA22:1]	0.913894061809117	0.242947058823529	0.253506779661017
CE[FA22:5]	0.653769625830097	2.29442941176471	2.36636101694915
LPE[FA16:1]	error	0.0296294117647059	0.0329135593220339
MAG[FA18:0]	0.864713168246835	1.0768	1.13233050847458
PE[FA22:4]	0.383125587333097	8.44985294117647	9.2068
PE[FA22:5]	0.0911639569874626	9.93844705882353	9.94194915254237
PI[FA18:0]	error	31.6498470588235	32.2891576271186
TAG[FA16:0]	0.047049021951491	730.390852941176	815.9017
Total[FA20:1]	error	23.8592588235294	28.9244288135593
